persones_jur_diques_p_bliques,persones_jur_diques_privades,s_cies_no_treballadores_dones,socis_no_treballadors,s_cies_dones,socis,n_m_total_acc_part,valor_nom_acc_part,capital_social_inicial,data_constituci,prov_ncia,comarca,municipi,cp,adre_a,sector,descripci_ccae,ccae,nom_societat,cif,n_m_inscripci
0,0,0,1,1,1,51,601,306516,1998-06-10T00:00:00.000,BARCELONA,Baix Llobregat,Castelldefels,[ 08860 ],AV. DEL HOTEL núm. 2-4 Pis 2N Porta D,SERVEIS,Rentatge i neteja de peces tèxtils i de pell,[ 9601 ],"TINTORERIA DOVAL 1998, SLL",B61655056,1966
0,0,1,1,1,1,500,601,300506,1998-07-15T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08207 ],"C. BALCANES,  núm. 60",INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"TECNOFINESTRA SBD, SLL",B61670477,2020
0,0,0,0,1,2,501,601,301107,1998-03-06T00:00:00.000,BARCELONA,Vallès Occidental,Ripollet,[ 08291 ],C. SAN JAIME núm. 7 Pis ÀTIC Porta 1A,SERVEIS,"Comerç a l'engròs de ferreteria, lampisteria i calefacció",[ 4674 ],"GRUPO ADEI 97, SLL",B61499174,1860
0,0,1,1,2,2,60,601,360607,1987-10-22T00:00:00.000,TARRAGONA,Tarragonès,"Catllar, El",[ 43764 ],"CTRA. SANTES CREUS Km. 5,5",INDÚSTRIA,"Fabricació d'altres cisternes, grans dipòsits i contenidors de metall",[ 2529 ],"TONELERA TARRACONENSE, SAL",A43065887,392
0,0,0,1,1,2,1000,601,6010121,1995-02-01T00:00:00.000,TARRAGONA,Baix Camp,Reus,[ 43202 ],AV. DOCTOR VILASECA núm. 18 Pis 1R Porta 4A,SERVEIS,Manipulació i dipòsit de mercaderies,[ 631 ],"SERVEIS MEDI AMBIENTALS D'OLIS I GREIXOS DE CATALUNYA, SAL",A43421072,1495
0,0,0,1,1,2,1000,601,6010121,1992-09-14T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08029 ],C. VALÈNCIA núm. 91-93 Pis BAIXOS,SERVEIS,Activitats industrials de neteja,[ 747 ],"TAPIBOX, SAL",A60121373,1151
0,0,0,0,2,2,1200,601,7212145,1987-09-04T00:00:00.000,LLEIDA,Noguera,Balaguer,[ 25600 ],C. URGELL núm. 107,SERVEIS,Manteniment i reparació de vehicles de motor,[ 4520 ],"COMERCIAL I SERVEIS JORVIR, SAL",A25063140,329
0,0,0,1,1,1,30,10037,301107,1999-09-28T00:00:00.000,LLEIDA,Garrigues,Arbeca,[ 25140 ],C. ROGER DE LLÚRIA núm. 6,SERVEIS,Establiments de begudes,[ 5630 ],"CAL NANO, SLL",B25437476,2642
0,0,0,1,1,1,600,601,360607,1999-02-03T00:00:00.000,GIRONA,Baix Empordà,Regencós,[ 17214 ],NC MAS RABASSADA núm. S/N,SERVEIS,Activitats industrials de neteja,[ 747 ],"BATLLE, VILAR I PEDRERO, SLL",B17567678,2288
0,0,0,0,2,3,10000,601,6010121,1997-06-12T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08036 ],C. ARIBAU núm. 170 Pis 3R Porta 2A,INDÚSTRIA,Fabricació d'articles de papereria,[ 1723 ],"DIÁLOGO Y GESTIÓN, SAL",A61304903,1661
0,0,0,1,1,1,501,6,3006,2000-01-24T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08905 ],C. MUSES núm. 22 Pis BAIXOS Porta TEN,SERVEIS,"Comerç al detall de flors, plantes, llavors, fertilitzants, animals de companyia i aliments per a animals domèstics en establiments especialitzats",[ 4776 ],"MINI FAUNA MUSAS, SLL",B62080387,2826
0,0,0,0,2,2,100,30051,3005061,1988-07-21T00:00:00.000,BARCELONA,Baix Llobregat,Molins De Rei,[ 08750 ],C. SANT ISIDRE núm. 17,INDÚSTRIA,Fabricació d'altre tipus de maquinària d'ús general ncaa,[ 2829 ],"TÈCNICAS DEL MOLDE, SAL",A58554767,698
0,0,0,1,1,1,501,601,301107,1999-11-30T00:00:00.000,BARCELONA,Vallès Occidental,Sant Cugat Del Vallès,[ 08190 ],CAMÍ DE COLOMER núm. 11 BIS,SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"TELEFONIA SANT CUGAT, SLL",B62079041,2734
0,0,0,0,2,3,500,601,3005061,1988-05-03T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08225 ],PG. VINT-I-DOS DE JULIOL núm. 236,INDÚSTRIA,Preparació i filatura de fibres tèxtils,[ 1310 ],"MANUFACTURAS CLERG, SAL",A58685736,629
0,0,0,1,1,2,1000,601,6010121,1995-03-01T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08021 ],C. COPÈRNIC núm. 9,SERVEIS,"Intermediaris del comerç de maquinària, equips industrials, embarcacions i aeronaus",[ 4614 ],"ASESORIA TRASUP DE OPTIMIZACION DE ENLACADO Y BARNIZADO, SAL",A60745072,1510
0,0,0,0,3,3,120,601,72121,1989-05-19T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08027 ],AV. MERIDIANA núm. 308,SERVEIS,Activitats industrials de neteja,[ 747 ],"MIRALL-NET, SAL",A58817842,897
0,0,1,1,1,2,200,3005,601012,1989-07-17T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08912 ],C. GARRIGA núm. 141 Pis BAIXOS,INDÚSTRIA,Fabricació de paper i de cartó,[ 1712 ],"ACABADOS DEL PAPEL, SAL",A59099648,932
0,0,0,0,3,3,1000,601,6010121,1994-10-28T00:00:00.000,BARCELONA,Maresme,Mataró,[ 08304 ],CTRA. DE MATA núm. 66,SERVEIS,Venda de recanvis i accessoris de vehicles de motor,[ 503 ],"RECANVIS GRUP 5, SAL",A60645959,1466
0,0,0,0,5,6,2551,601,1202024,1997-10-21T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08912 ],C. SANTA BÀRBARA núm. 3,SERVEIS,"Transport de mercaderies per carretera, excepte servei de mudances",[ 4941 ],"TRAINCATA, SLL",B61434932,1724
0,0,1,2,1,2,10000,601,6010121,1994-07-15T00:00:00.000,BARCELONA,Vallès Oriental,Granollers,[ 08400 ],C. SEVERO OCHOA núm. 37 Polígon RADIUM,SERVEIS,"Comerç al detall d'aliments, begudes i tabac en establiments especialitzats",[ 522 ],"J.J. SAFER, SAL",A60585965,1430
0,0,1,1,3,3,5500,3005,16527833,1996-12-17T00:00:00.000,BARCELONA,Maresme,Arenys De Mar,[ 08350 ],pi. C/ A Polígon VALLDEGATA DRAPER Parcel·la 9,SERVEIS,Comerç a l'engròs d'equips electrònics i de telecomunicacions i els seus components,[ 4652 ],"LOGISTICFYEL, SAL",A61222576,1630
0,0,0,1,1,1,51,601,306516,2000-11-28T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08027 ],C. JOSEP ESTIVILL (CANTONADA FELI núm. 39 Pis LOCAL Porta 3,SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"CENTRO TECNICO INFORMATICO APLICADO, SLL",B62377437,3289
0,0,0,0,2,2,100,0,6010121,1992-05-06T00:00:00.000,GIRONA,Ripollès,Campdevànol,[ 17530 ],"col. MOLINOU - CTRA. PUIGCERDÀ núm. S/N Km. 111,3",INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"PERSICAMP, SAL",A17092396,1131
0,0,0,1,1,2,330,5464,1803036,1988-02-05T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08005 ],C. PALLARS núm. 264,CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"MONTAJES ELÉCTRICOS SAMA, SAL",A58658097,546
0,0,1,1,1,2,200,601,1202024,1987-01-14T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08003 ],via LAIETANA núm. 40 Pis PRAL. Porta 2A,SERVEIS,Selecció i col·locació de personal,[ 745 ],"CODINTER, SAL",A58197294,73
0,0,0,1,1,2,400,601,2404048,1987-03-03T00:00:00.000,BARCELONA,Baix Llobregat,Viladecans,[ 08840 ],C. SANT MARIÀ núm. 99 Pis C,INDÚSTRIA,Fabricació d'articles de pelleteria,[ 1420 ],"PELETERIA MARTOS, SAL",A58302910,128
0,0,0,0,0,3,3,1,300507,2001-03-01T00:00:00.000,BARCELONA,Vallès Occidental,Montcada I Reixac,[ 08110 ],C. BATERIA núm. 38-40 Pis LOCAL Porta A,CONSTRUCCIÓ,Instal·lacions de fusteria i tancaments metàl·lics,[ 4542 ],"MONTAJES FERMADA, SLL",B62450614,3479
0,0,0,0,5,5,1000,601,6010121,1993-03-01T00:00:00.000,BARCELONA,Bages,Monistrol De Montserrat,[ 08691 ],C. BALMES núm. 17,INDÚSTRIA,Preparació i filatura de fibres tèxtils,[ 1310 ],"APRESTOS ENGOMADOS Y RECUBRIMIENTOS TEXTILES, SAL",A60222528,1213
0,0,1,2,2,2,1000,601,6010121,1989-06-08T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08028 ],C. CONXITA SUPERVIA núm. 17 Pis ENTL. Porta 2A,SERVEIS,Edició de periòdics,[ 5813 ],"XAELS, SAL",A58810896,910
0,0,0,0,3,3,300,601,1803036,1988-04-26T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08018 ],C. PALLARS núm. 65-71 Pis 3R Porta 4A,INDÚSTRIA,"Fabricació d'articles confeccionats amb tèxtils, excepte la roba de vestir",[ 1392 ],"CONFECCIONES SABORDA, SAL",A58533571,626
0,0,0,0,3,3,500,601,300506,1987-03-02T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08030 ],C. CIUTAT D'ASUNCIÓN núm. 38-40 Nau G,INDÚSTRIA,Fabricació d'envasos i embalatges de fusta,[ 1624 ],"ENVASES LARA HERMANOS, SAL",A58298332,124
0,0,1,2,1,2,500,601,300506,1989-04-07T00:00:00.000,BARCELONA,Vallès Occidental,Cerdanyola Del Vallès,[ 08290 ],C. TORRENT núm. 49 Pis ENTL. Porta 2A,SERVEIS,Activitats empresarials diverses,[ 748 ],"KENNEN, SAL",A58909318,869
0,0,0,0,2,3,1000,601,6010121,1994-10-03T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08013 ],C. CASP núm. 127 Esc. B Pis 1R Porta 3A,SERVEIS,Altres tipus de transport terrestre,[ 602 ],"BERGARECHE BARCELONA, SAL",A60602091,1450
0,0,0,0,1,2,501,601,301107,2000-01-04T00:00:00.000,BARCELONA,Baix Llobregat,Cornellà De Llobregat,[ 08940 ],C. L'HOSPITALET núm. 23 Pis BAIXOS,INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"NUEVAS METALICAS, SLL",B62105143,2789
0,0,0,0,2,2,860,601,5168704,1988-05-23T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08013 ],C. LEPANT núm. 264,INDÚSTRIA,Altres activitats d'impressió i arts gràfiques,[ 1812 ],"PACMER, SAL",A58678723,649
0,0,0,1,1,1,330,10,330001,1999-03-04T00:00:00.000,BARCELONA,Barcelonès,Santa Coloma De Gramenet,[ 08924 ],C. CÓRDOVA núm. 49 Pis SEMIPLANTA Porta 3A,CONSTRUCCIÓ,"Lampisteria, instal·lacions de calefacció i aire condicionat",[ 4322 ],"INSTALACIONES VARSAN, SLL",B61866752,2332
0,0,0,1,4,4,72,3005,216364,1989-10-09T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08026 ],C. TRINXANT núm. 144,INDÚSTRIA,Altres activitats d'impressió i arts gràfiques,[ 1812 ],"MANIPUL, SAL",A58976770,959
0,0,0,0,2,4,10000,602,6010121,1996-09-25T00:00:00.000,BARCELONA,Vallès Oriental,Lliçà De Vall,[ 08185 ],pi.  núm. S/N Polígon LA SERRA,INDÚSTRIA,"Fabricació de plaques, fulls, tubs i perfils de matèries plàstiques",[ 25210 ],"PLASTICS DEL TENES, SAL",A61192753,1619
0,0,0,1,1,1,900,601,5409109,1997-09-01T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08902 ],C. SANTA EULÀLIA núm. 55-59 Esc. C Pis 1R Porta 2A,SERVEIS,Activitats jurídiques,[ 6910 ],"MARCO P. ALCARAZ & ASOCIADOS, SLL",B61390498,1700
0,0,0,0,1,2,60,601,360607,1998-12-14T00:00:00.000,BARCELONA,Vallès Occidental,Palau-Solità I Plegamans,[ 08184 ],C. DOM BOSCO núm. 22,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"CYBER BAR DOM BOSCO, SLL",B61794889,2236
0,0,0,0,2,2,100,60101,6010121,1994-03-17T00:00:00.000,GIRONA,Gironès,Girona,[ 17002 ],C. CTRA. BARCELONA núm. 5 Pis 6È Porta B,INDÚSTRIA,Fabricació de màquines d'oficina i equips informàtics,[ 300 ],"ANGLE INFORMATICA, SAL",A17393760,1380
0,0,0,0,4,4,8,525886,4207085,1986-10-27T00:00:00.000,BARCELONA,Anoia,Vallbona D'Anoia,[ 08785 ],cses. CA L'ALERT núm. S/N,INDÚSTRIA,Confecció d'altres tipus de peces de vestir i accessoris,[ 1419 ],"CONFECCIONES NOISSETTE, SAL",A58210659,15
0,0,1,1,1,1,51,601,306516,1999-06-21T00:00:00.000,BARCELONA,Baix Llobregat,Pallejà,[ 08780 ],C. PAU CLARIS núm. 21 Pis LOCAL,CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"TELEFONIA Y DERIVADOS 2000, SLL",B61949780,2500
0,0,1,2,1,2,10000,601,6010121,1993-09-03T00:00:00.000,BARCELONA,Vallès Occidental,Santa Perpètua De Mogoda,[ 08130 ],C. RONDA núm. S/N,SERVEIS,"Venda, manteniment i reparació de vehicles de motor, motocicletes i ciclomotors; venda al detall de combustible per a vehicles de motor",[ 50 ],"AUTO MONJOS, SAL",A60348158,1295
0,0,0,1,1,2,500,601,300506,1998-06-08T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08036 ],C. VILLARROEL núm. 161 Pis 3R Porta 4A,SERVEIS,Activitats d'assessorament en direcció i gestió empresarial,[ 74141 ],"I.C.F. INFORMACION COMERCIAL Y FINANCIERA, SLL",B61585998,1963
0,0,0,0,2,2,10600,601,6370728,1997-04-15T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08013 ],gv DE LES CORTS CATALANES núm. 671 Pis 5È,SERVEIS,Edició de programes informàtics,[ 72210 ],"PLAN SYSTEMS PRO, SAL",A61349734,1648
0,0,0,1,1,2,2000,3005,6010121,1990-09-12T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08207 ],C. TOSSAS núm. 4 Pis 6È Porta 4A,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"TURREM, SAL",A59176149,1013
0,0,0,0,5,6,10000,601,6010121,1992-06-30T00:00:00.000,GIRONA,Ripollès,Ripoll,[ 17500 ],PG. SANT JOAN núm. 3,INDÚSTRIA,Enginyeria mecànica general per compte d'altri,[ 2562 ],"TECNOJESA, SAL",A17329699,1140
0,0,0,0,1,2,4200,3006,126252,2005-02-17T00:00:00.000,BARCELONA,Baix Llobregat,Castelldefels,[ 08860 ],PG. GARBÍ núm. 201-203 Pis BAIXOS,SERVEIS,Activitats de consultoria sobre tecnologies de la informació,[ 6202 ],"INNODILER INVESTIGACION Y DESARROLLO, SAL",B61246815,5865
0,0,0,1,2,2,1250,601,751265,1987-03-31T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08026 ],C. BESALÚ núm. 89 Pis TENDA,SERVEIS,Intermediaris del comerç especialitzat en la venda d'altres productes,[ 4618 ],"ELECTRO-ESCAM, SAL",A58328691,167
0,0,0,1,1,2,1000,601,6010121,1992-10-23T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08029 ],C. ENTENÇA núm. 236 Pis ENTL. Porta 3A,SERVEIS,Activitats de producció cinematogràfica i de vídeo,[ 5915 ],"RIESNER PRODUCTIONS, SAL",A60145679,1168
0,0,0,1,1,1,500157,1,3006,1999-03-08T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08025 ],C. INDÚSTRIA núm. 124,SERVEIS,Restaurants,[ 553 ],"RESTAURANTE EL MAESTRAZGO, SLL",B61883500,2341
0,0,0,1,1,2,500,601,300506,1999-12-29T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08204 ],CTRA. DE BARCELONA núm. 615,CONSTRUCCIÓ,Instal·lacions de fusteria i matèries plàstiques,[ 45421 ],"ESTIL DIVIU, SLL",B62073259,2784
0,0,1,0,2,2,2700,601,16227,2002-02-21T00:00:00.000,BARCELONA,Garraf,Vilanova I La Geltrú,[ 08800 ],C. JOSEP COROLEU núm. 109 Pis BAIXOS Porta D,SERVEIS,Comerç a l'engròs d'altres articles d'ús domèstic,[ 51475 ],"NOU CAST, SLL",B60873825,4219
0,0,0,1,1,2,1000,601,6010121,1992-01-16T00:00:00.000,TARRAGONA,Tarragonès,Tarragona,[ 43002 ],C. MOSSEN RITORT I FAUS núm. 23 Esc. B Pis BAIXOS,INDÚSTRIA,Reparació de maquinària,[ 3312 ],"TECNICOLD TARRAGONA, SAL",B43317312,1103
0,0,0,0,2,3,400,3005,1202024,1989-04-05T00:00:00.000,BARCELONA,Baix Llobregat,Cornellà De Llobregat,[ 08940 ],CTRA. DE ESPLUGUES núm. 119 Pis 2N,CONSTRUCCIÓ,Altres treballs d'acabament d'edificis,[ 4339 ],"ACABADOS INDUSTRIALES TÉCNICOS, SAL",A58937293,865
0,0,1,1,1,1,500,601,300506,1997-09-16T00:00:00.000,GIRONA,Gironès,Girona,[ 17001 ],PL. JOSEP PLA núm. 21,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"AGUSTI DOMINGO I ASSOCIATS, SLL",B17522392,1704
0,0,1,1,1,2,1000,601,6010121,1994-01-28T00:00:00.000,GIRONA,Selva,Lloret De Mar,[ 17310 ],C. RIERA EXTRAMUROS (DEPART. 37) núm. 48 Pis 3R Porta 12A,SERVEIS,Activitats de les agències de viatges,[ 7911 ],"TRAVELTIME, SAL",A17387200,1358
0,0,1,2,37,38,285399,751,214410317,1986-12-16T00:00:00.000,BARCELONA,Bages,Sallent,[ 08650 ],C. SANT BERNAT núm. 38-44,INDÚSTRIA,Fabricació d'articles de ganiveteria i coberts,[ 2571 ],"SALLENT INDUSTRIAL, SAL",A58275751,56
0,0,0,0,2,2,8,150253,1202024,1988-04-27T00:00:00.000,TARRAGONA,Montsià,Amposta,[ 43870 ],C. MESTRE SUNYER núm. 16,INDÚSTRIA,Fabricació d'altres tipus de mobles,[ 3109 ],"ROSENI, SAL",A43120112,628
0,0,0,1,0,2,1328400,5,66420,2008-02-08T00:00:00.000,TARRAGONA,Baix Penedès,"Vendrell, El",[ 43700 ],"C. ENGLANTINA, 14-28 Esc. CASA  Porta 22",CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"ISTEC VENDRELL, SLL",B43907864,6731
0,0,2,2,188,189,739,240405,177659178,1993-07-23T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08228 ],AV. DEL VALLÈS núm. 722,INDÚSTRIA,"Fabricació d'altres components, peces i accessoris per a vehicles de motor i els seus motors",[ 2932 ],"INDUCAR AUTOMOCIÓN, SAL",A60317575,1285
0,0,0,1,1,1,330,999,3300,2000-03-20T00:00:00.000,BARCELONA,Osona,Tona,[ 08551 ],C. MAJOR núm. 16,INDÚSTRIA,Fabricació de pa i de productes de fleca i pastisseria frescos,[ 1071 ],"PASTISSERIA EL SILADRI, SLL",B62192513,2918
0,0,0,1,1,2,1000,601,6010121,1993-04-29T00:00:00.000,GIRONA,Gironès,Girona,[ 17005 ],C. NARCÍS MONTURIOL núm. 8 Pis BAIXOS,SERVEIS,Publicitat,[ 744 ],"GIROMAIL, SAL",A17362583,1235
0,0,1,2,2,2,1000,601,6010121,1994-10-24T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08019 ],C. PERE IV núm. 344,INDÚSTRIA,"Fabricació d'altres cisternes, grans dipòsits i contenidors de metall",[ 2529 ],"CALDERERIA ABACAL, SAL",A60549136,1464
0,0,0,1,1,1,510,601,306516,1998-04-06T00:00:00.000,BARCELONA,Baix Llobregat,Sant Feliu De Llobregat,[ 08980 ],C. JOSEP RICARD núm. 22 Pis BAIXOS,SERVEIS,"Comerç al detall de mobles, aparells d'il·luminació i d'altres articles d'ús domèstic en establiments especialitzats",[ 4759 ],"ENRICMOBEL, SLL",B61556031,1901
0,0,1,0,0,2,3,150253,450759,2003-02-18T00:00:00.000,TARRAGONA,Conca de Barberà,"Espluga De Francolí, L'",[ 43440 ],C. PRAT DE LA RIVA núm. 26,CONSTRUCCIÓ,Instal·lacions de fusteria i matèries plàstiques,[ 45421 ],"MONTATGES MODINO, SLL",B43696723,4864
0,0,0,1,1,1,30,10037,301107,1999-09-14T00:00:00.000,LLEIDA,Noguera,Bellcaire D'Urgell,[ 25337 ],AV. ONZE DE SETEMBRE núm. 144 Pis 2N Porta 2A,CONSTRUCCIÓ,Construcció d'edificis no residencials,[ 4122 ],"CONSTRUCCIONS LLUIS MIQUEL VAZQUEZ, SLL",B25437195,2621
0,0,0,1,1,2,500,601,300506,1998-02-20T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08017 ],PL. SARRIÀ núm. 1 Pis BAIXOS,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"CAFE DE SARRIA, SLL",B61496154,1831
0,0,1,1,1,1,102600,5,51300,2006-04-26T00:00:00.000,BARCELONA,Baix Llobregat,Begues,[ 08859 ],C. LLOBREGAT núm. 17,SERVEIS,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic,[ 7112 ],"ZETA INGENIEROS DE CAMINOS CONSULTORES ASOCIADOS, SLL",B64124175,6293
0,0,0,0,2,3,100,2404,2404048,1987-11-20T00:00:00.000,LLEIDA,Pallars Jussà,Isona I Conca Dellà,[ 25650 ],cses. LLOBET,AGRICULTURA,Activitats de preparació posterior a la collita,[ 0163 ],"HELIO-AGRO, SAL",A25047572,442
0,0,0,1,1,1,3006,1,3006,2009-07-30T00:00:00.000,BARCELONA,Vallès Occidental,Barberà Del Vallès,[ 08210 ],C. NAPOLES núm. 28,SERVEIS,"Comerç al detall de mobles, aparells d'il·luminació i d'altres articles d'ús domèstic en establiments especialitzats",[ 4759 ],"CONFORT I DESCANS DES DE 1979, SLL",B65099293,7022
0,0,1,1,2,0,1500,100,120000,2005-10-03T00:00:00.000,TARRAGONA,Baix Camp,Reus,[ 43206 ],pi. IGNASI IGLESIAS núm. 24 Polígon AGRO-REUS,SERVEIS,"Comerç al detall de flors, plantes, llavors, fertilitzants, animals de companyia i aliments per a animals domèstics en establiments especialitzats",[ 4776 ],"PLANETA ANIMAL COSTA DAURADA, SLL",B43813120,6107
0,0,0,1,1,1,900,601,540911,1997-10-10T00:00:00.000,GIRONA,Baix Empordà,Palafrugell,[ 17200 ],AV. DE LES CORTS CATALANES núm. 1,SERVEIS,Entitats d'assegurances privades,[ 66011 ],"VILALTA-CARDONA, SLL",B17520388,1717
0,0,0,1,1,1,501,601,301107,2000-03-06T00:00:00.000,BARCELONA,Barcelonès,Sant Adrià De Besòs,[ 08930 ],AV. JOAN XXIII núm. 11,INDÚSTRIA,Fabricació d'instruments d'òptica i d'equips fotogràfics,[ 2670 ],"COMPAÑIA DE SERVICIOS DE MARKETING AND SOLVING, SLL",B62146212,2897
0,0,0,0,0,3,51,601,306516,2001-05-24T00:00:00.000,BARCELONA,Maresme,Mataró,[ 08301 ],C. CAMÍ RAL núm. 241,SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"SNELTOETS, SLL",B62512173,3651
0,0,0,1,2,2,100,15025,150253,1987-10-05T00:00:00.000,BARCELONA,Vallès Occidental,Barberà Del Vallès,[ 08210 ],RDA. DE SANTA MARÍA núm. 22 INT,INDÚSTRIA,Fabricació d'altres tipus de maquinària per a usos específics ncaa,[ 2899 ],"MECANICAS DE BARBERA, SAL",A58427733,362
0,0,0,1,1,1,102,3005,306516,2000-05-19T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08201 ],C. ESTRELLA núm. 33,AGRICULTURA,Altres explotacions de bestiar,[ 0149 ],"CUNICULTORS MARTI BUIXADERA, SLL",B62236831,3013
0,0,1,0,0,4,7500,10,75000,2002-01-09T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08023 ],C. MEDES núm. 4-6,INDÚSTRIA,"Fabricació de transmissors de radiodifusió i televisió, i d'aparells per a la radiotelefonia i radiotelegrafia amb fils",[ 3220 ],"FAS TELEFONIA, SAL",A62719570,4124
0,0,0,1,1,1,300,20034,6010241,2000-08-31T00:00:00.000,GIRONA,Selva,Lloret De Mar,[ 17310 ],C. JOSEP M. SERT núm. 3 Bloc EDIFICI EL Pis 1R Porta 2A,SERVEIS,Activitats de les agències de viatges,[ 7911 ],"VIATGES DAIA, SLL",B17633033,3144
0,0,0,0,2,2,1000,601,6010121,1990-05-08T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08018 ],C. SANCHO DE AVILA núm. 52-58 Pis 3R Porta 4A,INDÚSTRIA,Altres activitats d'impressió i arts gràfiques,[ 1812 ],"REA ESTUDIO FOTOMECÁNICO, SAL",A59033472,1000
0,0,1,1,1,1,500,601,300506,1999-07-30T00:00:00.000,BARCELONA,Vallès Occidental,Rubí,[ 08191 ],C. FONT DEL FERRO núm. 20,SERVEIS,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic,[ 7112 ],"ARS TERRAE CENTRO DE ESTUDIOS TOPOGRAFICOS, SLL",B61959243,2562
0,0,0,1,1,1,300,15667,47001,2009-07-27T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08906 ],C. MINA núm. 21 Pis 4 Porta 2,SERVEIS,Comerç al detall de tèxtils en establiments especialitzats,[ 4751 ],"DARIO GARCIA SERVICIOS LOGISTICOS, SLL",B65024234,7017
0,0,0,1,1,1,510,601,306516,1998-12-21T00:00:00.000,BARCELONA,Baix Llobregat,Gavà,[ 08850 ],C. SANT ISIDRE núm. 4,SERVEIS,Agents de la propietat immobiliària,[ 6831 ],"GRASSILAR, SLL",B61821252,2248
0,0,0,0,2,2,1000,601,6010121,1993-12-24T00:00:00.000,BARCELONA,Berguedà,Vallcebre,[ 08699 ],disse CAL SASTRE núm. S/N,INDÚSTRIA,"Fabricació d'altres productes de fusta; fabricació de productes de suro, cistelleria i esparteria",[ 1629 ],"MADERAS IMPREGNADAS, SAL",A60374717,1337
0,0,0,0,2,3,150,601,901518,1988-01-19T00:00:00.000,BARCELONA,Maresme,Sant Andreu De Llavaneres,[ 08392 ],pla DE LA TORRETA Bloc FINCA DE M,INDÚSTRIA,Acabament de tèxtils,[ 1330 ],"TOP LINE, SAL",A58500323,512
0,0,0,0,5,6,1596,601,9592153,1987-03-12T00:00:00.000,TARRAGONA,Conca de Barberà,Montblanc,[ 43400 ],C. ALGUER núm. S/N,INDÚSTRIA,Fabricació de teixits de punt,[ 1391 ],"GÉNEROS DE PUNTO MONTBLANC, SAL",A43100262,142
0,0,3,3,52,53,699,601,300506,1997-12-16T00:00:00.000,BARCELONA,Vallès Occidental,Barberà Del Vallès,[ 08210 ],"CTRA. COMARCAL B-140 Km. 1,7",INDÚSTRIA,Acabament de tèxtils,[ 1330 ],"ADOBATEX, SLL",B61502878,1757
0,0,0,1,1,2,20,300506,6010121,1993-04-30T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08019 ],C. PERE IV núm. 462 Pis BAIXOS,SERVEIS,Hotels,[ 551 ],"HERMANOS GOMEZ COBACHO, SAL",A60237781,1250
